SID,SEASON,time,LAT,LON,wind,pressure,DIST2LAND,BASIN,NATURE
2006271N18089,2006,2006-09-29 21:00:00,19.2,83.4,25.0,1002.0,0,NI,MX
2006271N18089,2006,2006-09-30 00:00:00,19.4,82.8,25.0,1002.0,0,NI,MX
2006300N07078,2006,2006-10-27 06:00:00,7.4,78.1,15.0,1006.0,99,NI,DS
2006300N07078,2006,2006-10-27 09:00:00,8.0,78.2,15.0,1006.0,46,NI,DS
2006300N07078,2006,2006-10-27 12:00:00,8.6,78.4,15.0,1006.0,33,NI,DS
2006300N07078,2006,2006-10-27 15:00:00,9.1,78.7,15.0,1006.0,11,NI,DS
2006300N07078,2006,2006-10-27 18:00:00,9.5,79.1,15.0,1006.0,21,NI,DS
2006300N07078,2006,2006-10-27 21:00:00,9.9,79.4,15.0,1006.0,15,NI,DS
2006300N07078,2006,2006-10-28 00:00:00,10.3,79.7,15.0,1006.0,10,NI,DS
2006300N07078,2006,2006-10-28 03:00:00,10.7,79.8,18.0,1005.0,0,NI,DS
2006300N07078,2006,2006-10-28 06:00:00,11.2,79.9,20.0,1004.0,0,NI,DS
2006300N07078,2006,2006-10-28 09:00:00,11.7,80.0,20.0,1004.0,21,NI,DS
2006300N07078,2006,2006-10-28 12:00:00,12.2,80.2,20.0,1004.0,21,NI,DS
2006300N07078,2006,2006-10-28 15:00:00,12.6,80.3,23.0,1003.0,10,NI,DS
2006300N07078,2006,2006-10-28 18:00:00,13.1,80.4,25.0,1002.0,21,NI,DS
2006300N07078,2006,2006-10-28 21:00:00,13.7,80.5,28.0,1001.0,21,NI,DS
2006300N07078,2006,2006-10-29 00:00:00,14.2,80.5,30.0,1000.0,43,NI,MX
2006300N07078,2006,2006-10-29 03:00:00,14.5,80.5,35.0,997.0,34,NI,MX
2006300N07078,2006,2006-10-29 06:00:00,14.7,80.5,40.0,994.0,34,NI,TS
2006300N07078,2006,2006-10-29 09:00:00,15.0,80.5,45.0,991.0,48,NI,TS
2006300N07078,2006,2006-10-29 12:00:00,15.1,80.5,50.0,987.0,48,NI,TS
2006300N07078,2006,2006-10-29 15:00:00,15.2,80.5,53.0,986.0,44,NI,TS
2006300N07078,2006,2006-10-29 18:00:00,15.5,80.5,55.0,984.0,30,NI,TS
2006300N07078,2006,2006-10-29 21:00:00,15.6,80.4,53.0,986.0,15,NI,TS
2006300N07078,2006,2006-10-30 00:00:00,15.6,80.4,50.0,987.0,15,NI,TS
2006300N07078,2006,2006-10-30 03:00:00,15.7,80.2,45.0,991.0,0,NI,TS
2006300N07078,2006,2006-10-30 06:00:00,15.8,80.2,40.0,994.0,0,NI,TS
2006300N07078,2006,2006-10-30 09:00:00,15.9,80.1,35.0,997.0,0,NI,TS
2006300N07078,2006,2006-10-30 12:00:00,16.0,79.9,30.0,1000.0,0,NI,DS
2006329N06150,2006,2006-12-07 06:00:00,10.7,94.5,20.0,1004.0,437,NI,TS
2006329N06150,2006,2006-12-07 09:00:00,10.7,93.9,20.0,1004.0,503,NI,TS
2006329N06150,2006,2006-12-07 12:00:00,10.7,93.4,20.0,1004.0,557,NI,TS
2006329N06150,2006,2006-12-07 15:00:00,10.7,92.8,20.0,1004.0,596,NI,TS
2006329N06150,2006,2006-12-07 18:00:00,10.7,92.2,20.0,1004.0,618,NI,DS
2006329N06150,2006,2006-12-07 21:00:00,10.7,91.7,20.0,1004.0,641,NI,DS
2006329N06150,2006,2006-12-08 00:00:00,10.7,91.2,20.0,1004.0,667,NI,DS
2006329N06150,2006,2006-12-08 03:00:00,10.7,90.5,20.0,1004.0,710,NI,DS
2006329N06150,2006,2006-12-08 06:00:00,10.8,89.8,20.0,1004.0,749,NI,DS
2006329N06150,2006,2006-12-08 09:00:00,10.8,89.2,20.0,1004.0,793,NI,DS
2006329N06150,2006,2006-12-08 12:00:00,10.9,88.7,20.0,1004.0,824,NI,DS
2006329N06150,2006,2006-12-08 15:00:00,11.0,88.0,18.0,1005.0,778,NI,DS
2006329N06150,2006,2006-12-08 18:00:00,11.1,87.3,15.0,1006.0,714,NI,DS
2006329N06150,2006,2006-12-08 21:00:00,11.1,86.7,15.0,1006.0,655,NI,DS
2006329N06150,2006,2006-12-09 00:00:00,11.2,86.0,15.0,1006.0,593,NI,DS
2006329N06150,2006,2006-12-09 03:00:00,11.3,85.2,15.0,1006.0,526,NI,DS
2006329N06150,2006,2006-12-09 06:00:00,11.4,84.5,15.0,1006.0,468,NI,DS
2006329N06150,2006,2006-12-09 09:00:00,11.4,83.9,15.0,1006.0,412,NI,DS
2006329N06150,2006,2006-12-09 12:00:00,11.5,83.3,15.0,1006.0,355,NI,DS
2006329N06150,2006,2006-12-09 15:00:00,11.6,82.6,15.0,1006.0,279,NI,DS
2006329N06150,2006,2006-12-09 18:00:00,11.7,81.8,15.0,1006.0,195,NI,DS
2007133N15091,2007,2007-05-12 21:00:00,15.0,90.5,,,412,NI,TS
2007133N15091,2007,2007-05-13 00:00:00,14.8,90.7,25.0,1000.0,398,NI,MX
2007133N15091,2007,2007-05-13 03:00:00,14.9,90.8,25.0,1001.0,384,NI,MX
2007133N15091,2007,2007-05-13 06:00:00,15.2,90.8,25.0,1002.0,375,NI,MX
2007133N15091,2007,2007-05-13 09:00:00,15.4,90.9,28.0,1001.0,359,NI,MX
2007133N15091,2007,2007-05-13 12:00:00,15.6,90.9,30.0,1000.0,356,NI,MX
2007133N15091,2007,2007-05-13 15:00:00,16.0,90.9,33.0,999.0,352,NI,MX
2007133N15091,2007,2007-05-13 18:00:00,16.2,90.9,35.0,997.0,353,NI,TS
2007133N15091,2007,2007-05-13 21:00:00,16.6,91.3,43.0,991.0,316,NI,TS
2007133N15091,2007,2007-05-14 00:00:00,17.2,91.4,50.0,985.0,315,NI,TS
2007133N15091,2007,2007-05-14 03:00:00,17.9,91.6,53.0,985.0,253,NI,TS
2007133N15091,2007,2007-05-14 06:00:00,18.8,91.6,55.0,984.0,199,NI,TS
2007133N15091,2007,2007-05-14 09:00:00,19.3,91.7,58.0,981.0,152,NI,TS
2007133N15091,2007,2007-05-14 12:00:00,19.9,91.9,60.0,978.0,94,NI,TS
2007133N15091,2007,2007-05-14 15:00:00,20.6,92.0,63.0,977.0,43,NI,TS
2007133N15091,2007,2007-05-14 18:00:00,21.2,92.1,65.0,976.0,0,NI,TS
2007133N15091,2007,2007-05-14 21:00:00,22.1,92.2,55.0,983.0,0,NI,TS
2007133N15091,2007,2007-05-15 00:00:00,23.0,92.4,45.0,989.0,0,NI,TS
2007151N14072,2007,2007-05-31 06:00:00,13.7,71.6,15.0,1006.0,293,NI,DS
2007151N14072,2007,2007-05-31 09:00:00,13.9,71.7,15.0,1006.0,272,NI,DS
2007151N14072,2007,2007-05-31 12:00:00,14.0,71.7,15.0,1006.0,266,NI,DS
2007151N14072,2007,2007-05-31 15:00:00,14.1,71.7,15.0,1006.0,261,NI,DS
2007151N14072,2007,2007-05-31 18:00:00,14.2,71.5,15.0,1006.0,277,NI,DS
2007151N14072,2007,2007-05-31 21:00:00,14.3,71.3,15.0,1006.0,293,NI,DS
2007151N14072,2007,2007-06-01 00:00:00,14.4,70.9,15.0,1006.0,329,NI,DS
2007151N14072,2007,2007-06-01 03:00:00,14.5,70.5,23.0,1003.0,365,NI,DS
2007151N14072,2007,2007-06-01 06:00:00,14.7,70.0,30.0,1000.0,406,NI,TS
2007151N14072,2007,2007-06-01 09:00:00,14.9,69.4,30.0,1000.0,454,NI,TS
2007151N14072,2007,2007-06-01 12:00:00,15.0,68.8,30.0,1000.0,510,NI,TS
2007151N14072,2007,2007-06-01 15:00:00,15.1,68.5,30.0,1000.0,537,NI,TS
2007151N14072,2007,2007-06-01 18:00:00,15.1,68.2,30.0,1000.0,567,NI,TS
2007151N14072,2007,2007-06-01 21:00:00,15.1,68.0,35.0,997.0,588,NI,TS
2007151N14072,2007,2007-06-02 00:00:00,15.1,67.9,40.0,994.0,598,NI,TS
2007151N14072,2007,2007-06-02 03:00:00,15.0,67.5,43.0,992.0,643,NI,TS
2007151N14072,2007,2007-06-02 06:00:00,15.0,67.2,45.0,989.0,674,NI,TS
2007151N14072,2007,2007-06-02 09:00:00,15.1,67.1,50.0,986.0,681,NI,TS
2007151N14072,2007,2007-06-02 12:00:00,15.2,67.1,55.0,982.0,679,NI,TS
2007151N14072,2007,2007-06-02 15:00:00,15.2,67.1,55.0,982.0,679,NI,TS
2007151N14072,2007,2007-06-02 18:00:00,15.3,67.1,55.0,982.0,676,NI,TS
2007151N14072,2007,2007-06-02 21:00:00,15.4,66.9,58.0,980.0,695,NI,TS
2007151N14072,2007,2007-06-03 00:00:00,15.8,67.0,60.0,978.0,677,NI,TS
2007151N14072,2007,2007-06-03 03:00:00,16.0,67.1,63.0,976.0,654,NI,TS
2007151N14072,2007,2007-06-03 06:00:00,16.5,67.1,65.0,974.0,608,NI,TS
2007151N14072,2007,2007-06-03 09:00:00,16.9,66.9,68.0,972.0,584,NI,TS
2007151N14072,2007,2007-06-03 12:00:00,17.5,66.7,70.0,970.0,545,NI,TS
2007151N14072,2007,2007-06-03 15:00:00,17.6,66.5,83.0,961.0,551,NI,TS
2007151N14072,2007,2007-06-03 18:00:00,18.0,66.1,95.0,952.0,550,NI,TS
2007151N14072,2007,2007-06-03 21:00:00,18.1,65.9,108.0,943.0,557,NI,TS
2007151N14072,2007,2007-06-04 00:00:00,18.6,65.3,120.0,933.0,558,NI,TS
2007151N14072,2007,2007-06-04 03:00:00,18.7,65.1,128.0,919.0,564,NI,TS
2007172N15088,2007,2007-06-20 18:00:00,14.5,88.4,25.0,1004.0,625,NI,DS
2007172N15088,2007,2007-06-20 21:00:00,15.0,87.8,28.0,1000.0,540,NI,DS
2007172N15088,2007,2007-06-21 00:00:00,15.4,87.1,30.0,995.0,455,NI,TS
2007172N15088,2007,2007-06-21 03:00:00,15.6,86.2,30.0,995.0,375,NI,TS
2007172N15088,2007,2007-06-21 06:00:00,15.7,85.3,30.0,994.0,308,NI,TS
2007172N15088,2007,2007-06-21 09:00:00,15.8,84.7,30.0,997.0,257,NI,TS
2007172N15088,2007,2007-06-21 12:00:00,15.9,84.1,30.0,1000.0,207,NI,TS
2007172N15088,2007,2007-06-21 15:00:00,15.9,83.5,30.0,1000.0,150,NI,TS
2007172N15088,2007,2007-06-21 18:00:00,15.8,82.9,30.0,1000.0,110,NI,TS
2007172N15088,2007,2007-06-21 21:00:00,15.8,82.3,30.0,1000.0,79,NI,TS
2007172N15088,2007,2007-06-22 00:00:00,15.7,81.7,30.0,1000.0,63,NI,TS
2007172N15088,2007,2007-06-22 03:00:00,15.4,80.9,30.0,1000.0,33,NI,TS
2007172N15088,2007,2007-06-22 06:00:00,15.3,80.2,30.0,1000.0,10,NI,TS
2007172N15088,2007,2007-06-22 09:00:00,15.7,79.6,28.0,1002.0,0,NI,TS
2007172N15088,2007,2007-06-22 12:00:00,16.3,79.0,25.0,1004.0,0,NI,TS
2007172N15088,2007,2007-06-22 15:00:00,16.6,78.5,20.0,1007.0,0,NI,TS
2007172N15088,2007,2007-06-22 18:00:00,17.0,78.1,15.0,1010.0,0,NI,DS
2007172N15088,2007,2007-06-22 21:00:00,17.5,77.8,18.0,1009.0,0,NI,DS
2007172N15088,2007,2007-06-23 00:00:00,18.0,77.5,20.0,1007.0,0,NI,DS
2007172N15088,2007,2007-06-23 03:00:00,18.7,77.1,20.0,1007.0,0,NI,DS
2007172N15088,2007,2007-06-23 06:00:00,19.3,76.6,20.0,1007.0,0,NI,DS
2007172N15088,2007,2007-06-23 09:00:00,19.7,76.0,20.0,1007.0,0,NI,DS
2007172N15088,2007,2007-06-23 12:00:00,20.1,75.4,20.0,1007.0,0,NI,DS
2007172N15088,2007,2007-06-23 15:00:00,20.5,74.8,20.0,1007.0,0,NI,DS
2007172N15088,2007,2007-06-23 18:00:00,20.8,74.2,20.0,1007.0,0,NI,DS
2007172N15088,2007,2007-06-23 21:00:00,21.1,73.6,20.0,1007.0,0,NI,DS
2007172N15088,2007,2007-06-24 00:00:00,21.3,72.9,20.0,1007.0,0,NI,DS
2007172N15088,2007,2007-06-24 03:00:00,21.4,72.2,23.0,1006.0,10,NI,DS
2007172N15088,2007,2007-06-24 06:00:00,21.5,71.6,25.0,1004.0,0,NI,TS
2007172N15088,2007,2007-06-24 09:00:00,21.7,71.0,23.0,1006.0,0,NI,TS
2007172N15088,2007,2007-06-24 12:00:00,21.9,70.4,20.0,1007.0,0,NI,DS
2007172N15088,2007,2007-06-24 15:00:00,22.0,69.8,20.0,1007.0,0,NI,DS
2007172N15088,2007,2007-06-24 18:00:00,22.1,69.2,20.0,1007.0,0,NI,TS
2007172N15088,2007,2007-06-24 21:00:00,22.2,68.6,25.0,1004.0,32,NI,TS
2007172N15088,2007,2007-06-25 00:00:00,22.3,68.0,30.0,1000.0,92,NI,TS
2007172N15088,2007,2007-06-25 03:00:00,22.7,67.6,33.0,996.0,116,NI,TS
2007172N15088,2007,2007-06-25 06:00:00,23.1,67.4,35.0,992.0,80,NI,TS
2007172N15088,2007,2007-06-25 09:00:00,23.3,67.0,35.0,994.0,82,NI,TS
2007172N15088,2007,2007-06-25 12:00:00,23.6,66.6,35.0,996.0,92,NI,TS
2007172N15088,2007,2007-06-25 15:00:00,23.8,66.4,40.0,993.0,104,NI,TS
2007172N15088,2007,2007-06-25 18:00:00,24.0,66.0,45.0,989.0,114,NI,TS
2007172N15088,2007,2007-06-25 21:00:00,24.3,65.8,48.0,987.0,106,NI,TS
2007172N15088,2007,2007-06-26 00:00:00,24.8,65.3,50.0,985.0,56,NI,TS
2007178N18089,2007,2007-06-27 00:00:00,18.1,89.3,25.0,1004.0,367,NI,TS
2007178N18089,2007,2007-06-27 03:00:00,17.8,89.0,25.0,1003.0,367,NI,TS
2007178N18089,2007,2007-06-27 06:00:00,17.6,88.7,25.0,1002.0,361,NI,TS
2007178N18089,2007,2007-06-27 09:00:00,17.4,88.3,25.0,1002.0,353,NI,TS
2007178N18089,2007,2007-06-27 12:00:00,17.2,88.0,25.0,1002.0,355,NI,TS
2007178N18089,2007,2007-06-27 15:00:00,17.1,87.7,25.0,1001.0,352,NI,TS
2007178N18089,2007,2007-06-27 18:00:00,17.0,87.5,25.0,1000.0,355,NI,TS
2007178N18089,2007,2007-06-27 21:00:00,17.0,87.2,28.0,1000.0,340,NI,TS
2007178N18089,2007,2007-06-28 00:00:00,17.1,86.9,30.0,999.0,308,NI,TS
2007178N18089,2007,2007-06-28 03:00:00,17.3,86.7,30.0,997.0,278,NI,TS
2007178N18089,2007,2007-06-28 06:00:00,17.6,86.6,30.0,995.0,250,NI,TS
2007178N18089,2007,2007-06-28 09:00:00,17.9,86.5,33.0,992.0,222,NI,TS
2007178N18089,2007,2007-06-28 12:00:00,18.3,86.4,35.0,988.0,179,NI,TS
2007178N18089,2007,2007-06-28 15:00:00,18.6,86.3,40.0,989.0,144,NI,TS
2007178N18089,2007,2007-06-28 18:00:00,19.0,86.2,45.0,989.0,98,NI,TS
2007178N18089,2007,2007-06-28 21:00:00,19.3,86.0,45.0,989.0,59,NI,TS
2007178N18089,2007,2007-06-29 00:00:00,19.7,85.6,45.0,989.0,10,NI,TS
2007178N18089,2007,2007-06-29 03:00:00,20.0,85.2,43.0,991.0,0,NI,TS
2007178N18089,2007,2007-06-29 06:00:00,20.4,84.7,40.0,993.0,0,NI,TS
2007178N18089,2007,2007-06-29 09:00:00,20.8,84.2,38.0,995.0,0,NI,TS
2007178N18089,2007,2007-06-29 12:00:00,21.2,83.7,35.0,996.0,0,NI,TS
2007178N18089,2007,2007-06-29 15:00:00,21.5,83.1,33.0,998.0,0,NI,TS
2007178N18089,2007,2007-06-29 18:00:00,21.8,82.5,30.0,1000.0,0,NI,TS
2007178N18089,2007,2007-06-29 21:00:00,22.1,82.0,25.0,1004.0,0,NI,TS
2007178N18089,2007,2007-06-30 00:00:00,22.4,81.5,20.0,1007.0,0,NI,DS
2007178N18089,2007,2007-06-30 03:00:00,22.7,81.0,20.0,1007.0,0,NI,DS
2007178N18089,2007,2007-06-30 06:00:00,22.9,80.4,20.0,1007.0,0,NI,DS
2007208S03086,2008,2007-07-26 12:00:00,-3.0,86.3,,,1171,SI,TS
2007208S03086,2008,2007-07-26 15:00:00,-3.2,86.3,,,1191,SI,TS
2007208S03086,2008,2007-07-26 18:00:00,-3.4,86.3,,,1210,SI,TS
2007208S03086,2008,2007-07-26 21:00:00,-3.6,86.3,,,1220,SI,TS
2007208S03086,2008,2007-07-27 00:00:00,-3.7,86.2,,,1235,SI,TS
2007208S03086,2008,2007-07-27 03:00:00,-3.9,86.1,,,1251,SI,TS
2007208S03086,2008,2007-07-27 06:00:00,-4.1,86.1,,,1271,SI,TS
2007208S03086,2008,2007-07-27 09:00:00,-4.2,86.1,,,1281,SI,TS
2007208S03086,2008,2007-07-27 12:00:00,-4.4,86.1,,,1302,SI,TS
2007208S03086,2008,2007-07-27 15:00:00,-4.6,86.1,,,1322,SI,TS
2007208S03086,2008,2007-07-27 18:00:00,-4.8,86.0,,,1338,SI,TS
2007208S03086,2008,2007-07-27 21:00:00,-5.0,86.0,,,1359,SI,TS
2007300N11068,2007,2007-10-27 06:00:00,11.2,68.2,25.0,1004.0,740,NI,TS
2007300N11068,2007,2007-10-27 09:00:00,11.2,68.0,25.0,1004.0,761,NI,TS
2007300N11068,2007,2007-10-27 12:00:00,11.2,67.7,25.0,1004.0,793,NI,TS
2007300N11068,2007,2007-10-27 15:00:00,11.2,67.4,28.0,1002.0,825,NI,TS
2007300N11068,2007,2007-10-27 18:00:00,11.2,67.2,30.0,1000.0,846,NI,TS
2007300N11068,2007,2007-10-27 21:00:00,11.2,67.0,35.0,997.0,865,NI,TS
2007300N11068,2007,2007-10-28 00:00:00,11.3,66.8,40.0,993.0,878,NI,TS
2007300N11068,2007,2007-10-28 03:00:00,11.3,66.7,40.0,993.0,888,NI,TS
2007300N11068,2007,2007-10-28 06:00:00,11.4,66.6,40.0,993.0,892,NI,TS
2007300N11068,2007,2007-10-28 09:00:00,11.5,66.6,40.0,993.0,887,NI,TS
2007300N11068,2007,2007-10-28 12:00:00,11.5,66.5,40.0,993.0,896,NI,TS
2007300N11068,2007,2007-10-28 15:00:00,11.4,66.4,40.0,993.0,911,NI,TS
2007300N11068,2007,2007-10-28 18:00:00,11.3,66.3,40.0,993.0,926,NI,TS
2007300N11068,2007,2007-10-28 21:00:00,11.2,66.4,40.0,993.0,922,NI,TS
2007300N11068,2007,2007-10-29 00:00:00,11.1,66.5,40.0,993.0,918,NI,TS
2007300N11068,2007,2007-10-29 03:00:00,11.1,66.7,40.0,993.0,899,NI,TS
2007300N11068,2007,2007-10-29 06:00:00,11.1,66.8,40.0,993.0,890,NI,TS
2007300N11068,2007,2007-10-29 09:00:00,11.1,66.8,38.0,995.0,890,NI,TS
2007300N11068,2007,2007-10-29 12:00:00,11.2,66.7,35.0,996.0,893,NI,TS
2007300N11068,2007,2007-10-29 15:00:00,11.3,66.6,35.0,996.0,897,NI,TS
2007300N11068,2007,2007-10-29 18:00:00,11.3,66.5,35.0,996.0,907,NI,TS
2007300N11068,2007,2007-10-29 21:00:00,11.3,66.4,33.0,998.0,916,NI,TS
2007300N11068,2007,2007-10-30 00:00:00,11.2,66.2,30.0,1000.0,941,NI,TS
2007300N11068,2007,2007-10-30 03:00:00,11.1,66.0,28.0,1002.0,965,NI,TS
2007300N11068,2007,2007-10-30 06:00:00,11.1,65.7,25.0,1004.0,994,NI,TS
2007314N10093,2007,2007-11-10 06:00:00,9.6,93.2,15.0,1010.0,499,NI,DS
2007314N10093,2007,2007-11-10 09:00:00,9.7,93.1,18.0,1008.0,514,NI,DS
2007314N10093,2007,2007-11-10 12:00:00,9.7,93.0,20.0,1005.0,519,NI,DS
2007314N10093,2007,2007-11-10 15:00:00,9.7,92.9,23.0,1005.0,524,NI,DS
2007314N10093,2007,2007-11-10 18:00:00,9.8,92.7,25.0,1004.0,545,NI,TS
2007314N10093,2007,2007-11-10 21:00:00,9.9,92.6,28.0,1002.0,560,NI,TS
2007314N10093,2007,2007-11-11 00:00:00,10.0,92.5,30.0,1000.0,575,NI,TS
2007314N10093,2007,2007-11-11 03:00:00,10.1,92.4,33.0,999.0,591,NI,TS
2007314N10093,2007,2007-11-11 06:00:00,10.1,92.2,35.0,998.0,602,NI,TS
2007314N10093,2007,2007-11-11 09:00:00,10.1,92.1,40.0,994.0,609,NI,TS
2007314N10093,2007,2007-11-11 12:00:00,10.1,91.9,45.0,989.0,621,NI,TS
2007314N10093,2007,2007-11-11 15:00:00,10.1,91.8,48.0,987.0,628,NI,TS
2007314N10093,2007,2007-11-11 18:00:00,10.4,91.5,50.0,985.0,674,NI,TS
2007314N10093,2007,2007-11-11 21:00:00,10.4,91.3,55.0,982.0,688,NI,TS
2007314N10093,2007,2007-11-12 00:00:00,10.5,91.2,60.0,978.0,687,NI,TS
2007314N10093,2007,2007-11-12 03:00:00,10.5,90.8,65.0,974.0,710,NI,TS
2007314N10093,2007,2007-11-12 06:00:00,10.9,90.5,70.0,970.0,692,NI,TS
2007314N10093,2007,2007-11-12 09:00:00,10.9,90.4,75.0,967.0,698,NI,TS
2007314N10093,2007,2007-11-12 12:00:00,11.3,90.1,80.0,963.0,685,NI,TS
2007314N10093,2007,2007-11-12 15:00:00,11.4,90.0,93.0,954.0,684,NI,TS
2007314N10093,2007,2007-11-12 18:00:00,11.6,90.0,105.0,944.0,668,NI,TS
2007314N10093,2007,2007-11-12 21:00:00,11.6,90.0,108.0,943.0,668,NI,TS
2007314N10093,2007,2007-11-13 00:00:00,12.0,89.7,110.0,941.0,660,NI,TS
2007314N10093,2007,2007-11-13 03:00:00,12.1,89.7,113.0,939.0,652,NI,TS
2007314N10093,2007,2007-11-13 06:00:00,12.3,89.7,115.0,937.0,638,NI,TS
2007314N10093,2007,2007-11-13 09:00:00,12.9,89.6,115.0,937.0,604,NI,TS
2007314N10093,2007,2007-11-13 12:00:00,13.0,89.6,115.0,937.0,598,NI,TS
2007314N10093,2007,2007-11-13 15:00:00,13.2,89.5,115.0,937.0,595,NI,TS
2007314N10093,2007,2007-11-13 18:00:00,13.6,89.5,115.0,937.0,572,NI,TS
2007314N10093,2007,2007-11-13 21:00:00,14.0,89.5,115.0,937.0,552,NI,TS
2007314N10093,2007,2007-11-14 00:00:00,14.4,89.5,115.0,937.0,535,NI,TS
2007314N10093,2007,2007-11-14 03:00:00,14.6,89.4,118.0,935.0,538,NI,TS
2007314N10093,2007,2007-11-14 06:00:00,15.0,89.4,120.0,933.0,526,NI,TS
2007314N10093,2007,2007-11-14 09:00:00,15.4,89.4,125.0,930.0,518,NI,TS
2007314N10093,2007,2007-11-14 12:00:00,15.9,89.1,130.0,926.0,540,NI,TS
2007314N10093,2007,2007-11-14 15:00:00,16.1,89.1,135.0,922.0,521,NI,TS
2007314N10093,2007,2007-11-14 18:00:00,16.6,89.1,140.0,918.0,475,NI,TS
2007314N10093,2007,2007-11-14 21:00:00,17.1,89.1,140.0,918.0,431,NI,TS
2007314N10093,2007,2007-11-15 00:00:00,17.7,89.1,140.0,918.0,383,NI,TS
2007314N10093,2007,2007-11-15 03:00:00,18.3,89.1,140.0,918.0,336,NI,TS
2007314N10093,2007,2007-11-15 06:00:00,19.4,89.1,140.0,918.0,234,NI,TS
2007314N10093,2007,2007-11-15 09:00:00,20.1,89.1,135.0,922.0,167,NI,TS
2007314N10093,2007,2007-11-15 12:00:00,21.0,89.2,130.0,926.0,67,NI,TS
2007314N10093,2007,2007-11-15 15:00:00,21.6,89.6,115.0,937.0,23,NI,TS
2007314N10093,2007,2007-11-15 18:00:00,22.5,90.4,100.0,948.0,0,NI,TS
2007314N10093,2007,2007-11-15 21:00:00,23.5,90.8,80.0,963.0,0,NI,TS
2007314N10093,2007,2007-11-16 00:00:00,23.8,91.0,60.0,978.0,0,NI,TS
2007314N10093,2007,2007-11-16 03:00:00,24.5,91.5,,,0,NI,NR
2007315S05095,2008,2007-11-11 03:00:00,-5.0,94.9,,,578,SI,TS
2007315S05095,2008,2007-11-11 06:00:00,-4.5,94.5,,,581,SI,TS
2007315S05095,2008,2007-11-11 09:00:00,-3.8,94.1,,,579,SI,TS
2007315S05095,2008,2007-11-11 12:00:00,-3.3,93.7,,,593,SI,TS
2007315S05095,2008,2007-11-11 15:00:00,-3.3,93.6,,,603,SI,TS
2007315S05095,2008,2007-11-11 18:00:00,-3.6,93.5,,,627,SI,TS
2007315S05095,2008,2007-11-11 21:00:00,-3.8,93.4,,,642,SI,TS
2007315S05095,2008,2007-11-12 00:00:00,-3.8,93.4,,,647,SI,TS
2007315S05095,2008,2007-11-12 03:00:00,-4.0,93.5,,,648,SI,TS
2007315S05095,2008,2007-11-12 06:00:00,-4.3,93.7,,,646,SI,TS
2007315S05095,2008,2007-11-12 09:00:00,-4.6,93.8,,,653,SI,TS
2007315S05095,2008,2007-11-12 12:00:00,-4.8,93.8,,,658,SI,TS
2007315S05095,2008,2007-11-12 15:00:00,-5.0,93.6,,,695,SI,TS
2008117N11090,2008,2008-04-25 12:00:00,10.5,90.3,20.0,1007.0,741,NI,DS
2008117N11090,2008,2008-04-25 15:00:00,10.7,89.9,20.0,1007.0,750,NI,DS
2008117N11090,2008,2008-04-25 18:00:00,10.8,89.5,20.0,1007.0,771,NI,DS
2008117N11090,2008,2008-04-25 21:00:00,10.7,89.1,20.0,1007.0,809,NI,DS
2008117N11090,2008,2008-04-26 00:00:00,10.7,88.7,20.0,1007.0,833,NI,DS
2008117N11090,2008,2008-04-26 03:00:00,10.9,88.6,20.0,1007.0,832,NI,DS
2008117N11090,2008,2008-04-26 06:00:00,11.2,88.5,20.0,1007.0,817,NI,DS
2008117N11090,2008,2008-04-26 09:00:00,11.4,88.2,20.0,1007.0,817,NI,DS
2008117N11090,2008,2008-04-26 12:00:00,11.5,87.9,20.0,1007.0,792,NI,DS
2008117N11090,2008,2008-04-26 15:00:00,11.5,87.5,23.0,1006.0,753,NI,DS
2008117N11090,2008,2008-04-26 18:00:00,11.5,87.2,25.0,1004.0,724,NI,TS
2008117N11090,2008,2008-04-26 21:00:00,11.5,86.9,25.0,1003.0,695,NI,TS
2008117N11090,2008,2008-04-27 00:00:00,11.6,86.7,25.0,1002.0,682,NI,TS
2008117N11090,2008,2008-04-27 03:00:00,11.7,86.6,28.0,1001.0,679,NI,TS
2008117N11090,2008,2008-04-27 06:00:00,11.8,86.5,30.0,1000.0,676,NI,TS
2008117N11090,2008,2008-04-27 09:00:00,12.0,86.3,33.0,998.0,665,NI,TS
2008117N11090,2008,2008-04-27 12:00:00,12.1,86.2,35.0,996.0,653,NI,TS
2008117N11090,2008,2008-04-27 15:00:00,12.2,86.1,40.0,993.0,640,NI,TS
2008117N11090,2008,2008-04-27 18:00:00,12.5,85.9,45.0,989.0,600,NI,TS
2008117N11090,2008,2008-04-27 21:00:00,12.8,85.6,50.0,986.0,554,NI,TS
2008117N11090,2008,2008-04-28 00:00:00,12.9,85.6,55.0,982.0,545,NI,TS
2008117N11090,2008,2008-04-28 03:00:00,13.0,85.6,60.0,978.0,536,NI,TS
2008117N11090,2008,2008-04-28 06:00:00,13.1,85.6,65.0,974.0,528,NI,TS
2008117N11090,2008,2008-04-28 09:00:00,13.0,85.5,68.0,972.0,529,NI,TS
2008117N11090,2008,2008-04-28 12:00:00,13.0,85.4,70.0,970.0,523,NI,TS
2008117N11090,2008,2008-04-28 15:00:00,13.0,85.4,73.0,969.0,523,NI,TS
2008117N11090,2008,2008-04-28 18:00:00,13.1,85.4,75.0,967.0,514,NI,TS
2008117N11090,2008,2008-04-28 21:00:00,13.1,85.5,75.0,967.0,521,NI,TS
