SID,SEASON,time,LAT,LON,wind,pressure,DIST2LAND,BASIN,NATURE,u850,v850,u200,v200,t850,q850,rvor850,sst,vws,z500_height
2021335N08096,2021,2021-12-06 03:00:00,21.9,88.1,13.0,1010.0,10,NI,DS,4.5556946,9.526283,17.030968,17.843567,290.32214,0.01345768,88.326035,298.57764,15.193711,5860.511
2021335N08096,2021,2021-12-06 06:00:00,22.3,88.5,10.0,1009.0,0,NI,DS,6.2558746,8.740234,18.722122,19.60205,290.4309,0.013003458,89.29869,298.57764,16.5344,5866.72
2022062N06085,2022,2022-03-03 00:00:00,6.5,84.9,25.0,1004.0,336,NI,TS,0.43911743,-9.8172455,-13.805847,0.5834503,290.52063,0.013726988,93.96014,301.9026,17.637842,5834.854
2022062N06085,2022,2022-03-03 03:00:00,6.5,84.4,25.0,1004.0,281,NI,TS,0.64871216,-8.886078,-13.369934,0.081222534,290.69012,0.013618933,98.10887,301.9729,16.893166,5847.0537
2022062N06085,2022,2022-03-03 06:00:00,6.8,84.0,25.0,1004.0,233,NI,TS,-0.96591187,-8.937332,-12.834412,1.8133698,290.35767,0.014321024,99.09715,301.96704,16.013708,5858.182
2022062N06085,2022,2022-03-03 09:00:00,7.2,83.8,25.0,1004.0,211,NI,TS,0.021759033,-8.989189,-11.2363205,0.40912628,291.0067,0.014186576,91.85864,301.9651,15.536748,5847.537
2022062N06085,2022,2022-03-03 12:00:00,7.7,83.7,25.0,1004.0,209,NI,TS,5.4059143,-8.800812,-9.950729,0.48535156,292.69678,0.013687826,81.053955,301.91528,17.94601,5835.5156
2022062N06085,2022,2022-03-03 15:00:00,8.0,83.5,25.0,1004.0,192,NI,TS,4.735359,-6.84655,-14.022133,1.2020035,292.04785,0.0144074205,94.49486,301.99048,21.609543,5851.286
2022062N06085,2022,2022-03-03 18:00:00,8.2,83.4,25.0,1004.0,188,NI,TS,2.9769135,-2.2692413,-15.421661,-0.24931335,291.70166,0.014769387,93.905014,301.99048,18.509125,5866.624
2022062N06085,2022,2022-03-03 21:00:00,8.4,83.2,25.0,1004.0,178,NI,TS,2.8246155,-1.2324829,-11.601616,-0.08376312,291.667,0.014978735,94.799866,301.8064,15.202965,5852.5303
2022062N06085,2022,2022-03-04 00:00:00,8.7,83.2,25.0,1004.0,192,NI,TS,4.02388,4.0991974,-10.03157,1.6540527,292.0327,0.014727933,91.612366,301.64087,14.266549,5839.4565
2022062N06085,2022,2022-03-04 03:00:00,9.1,83.1,25.0,1006.0,202,NI,TS,7.188286,3.9331741,-13.701897,6.5826874,291.98022,0.014780345,92.013054,301.40356,21.082666,5845.123
2022062N06085,2022,2022-03-04 06:00:00,9.5,83.1,25.0,1007.0,223,NI,TS,-3.2332458,7.802307,-16.042145,3.4429626,292.10352,0.014412187,89.282585,301.2981,13.530402,5850.255
2022062N06085,2022,2022-03-04 09:00:00,9.9,83.1,28.0,1006.0,248,NI,TS,-5.505829,2.7515945,-12.003822,-0.52703094,291.8424,0.01444117,87.10655,301.3069,11.401875,5841.6304
2022062N06085,2022,2022-03-04 12:00:00,10.3,83.2,30.0,1004.0,283,NI,TS,0.6336975,4.439163,-13.028,3.6084442,292.00903,0.013658098,86.18468,301.47778,13.686931,5831.221
2022062N06085,2022,2022-03-04 15:00:00,10.6,83.3,33.0,1005.0,310,NI,TS,1.3956528,2.41288,-11.675682,1.8855591,291.96875,0.014430307,85.15651,301.48755,13.206377,5840.9053
2022062N06085,2022,2022-03-04 18:00:00,10.9,83.4,35.0,1006.0,336,NI,TS,-8.035751,14.525269,-2.913208,-1.399826,291.48706,0.014545433,93.09401,301.33423,16.728691,5840.673
2022062N06085,2022,2022-03-04 21:00:00,11.1,83.3,35.0,1005.0,340,NI,TS,-4.223076,5.80645,-2.217987,-0.5741348,290.68665,0.014190733,99.318726,301.073,6.7440925,5837.5874
2022062N06085,2022,2022-03-05 00:00:00,11.3,83.3,35.0,1004.0,353,NI,TS,-6.324463,0.32591248,-0.4505005,-0.58047485,289.7788,0.013727315,98.37341,300.9358,5.9434814,5833.38
2022062N06085,2022,2022-03-05 03:00:00,11.5,83.2,35.0,1004.0,345,NI,TS,-6.5107193,-2.1452332,-4.2328644,0.58756256,290.69934,0.013535477,85.33316,301.0276,7.7899466,5846.89
2022062N06085,2022,2022-03-05 06:00:00,11.6,83.1,35.0,1003.0,341,NI,TS,-2.8629913,-5.5343475,-7.853119,2.2458344,291.57886,0.013164826,83.8566,301.0393,9.242976,5863.7397
2022062N06085,2022,2022-03-05 09:00:00,11.6,83.1,38.0,1001.0,331,NI,TS,-2.069275,-6.161667,-9.366463,4.288849,291.84705,0.012816571,77.036736,301.0393,12.751652,5853.9473
2022062N06085,2022,2022-03-05 12:00:00,11.5,83.0,40.0,998.0,320,NI,TS,-1.2755585,-6.788986,-10.8798065,6.3318634,292.11523,0.012468317,77.036736,301.0393,16.260328,5844.1543
2022062N06085,2022,2022-03-05 15:00:00,11.4,82.8,35.0,1000.0,308,NI,TS,-5.176811,-5.546501,-12.209724,6.798027,291.4613,0.013201651,89.95802,301.03833,14.212622,5852.9326
2022062N06085,2022,2022-03-05 18:00:00,11.3,82.7,30.0,1002.0,303,NI,TS,-5.578064,-2.1106567,-13.539642,7.223175,291.7273,0.013160125,83.95021,300.97778,12.268135,5861.252
2022062N06085,2022,2022-03-05 21:00:00,11.1,82.6,28.0,1003.0,281,NI,TS,-4.13192,-2.595543,-11.833633,8.105858,291.58386,0.013089194,82.72434,301.02197,13.229364,5851.1924
2022062N06085,2022,2022-03-06 00:00:00,11.0,82.4,25.0,1004.0,258,NI,TS,-6.015854,0.4019928,-10.2213745,7.990494,291.39746,0.012888563,82.72434,301.07007,8.675929,5841.031
2022062N06085,2022,2022-03-06 03:00:00,10.9,82.1,25.0,1004.0,228,NI,TS,-6.057022,-0.23718262,-10.030388,9.446228,291.09204,0.013511492,90.39331,301.2058,10.510917,5853.7236
2022062N06085,2022,2022-03-06 06:00:00,10.9,81.8,25.0,1004.0,207,NI,TS,-6.6001434,1.5689545,-9.448776,9.847275,291.17725,0.0137639195,90.00659,301.18823,8.75473,5867.1055
2022062N06085,2022,2022-03-06 09:00:00,10.9,81.4,23.0,1006.0,163,NI,TS,-6.787483,1.2533188,-7.8932114,10.965149,291.03076,0.013337916,85.68084,301.2478,9.857086,5856.9067
2022062N06085,2022,2022-03-06 12:00:00,10.8,81.0,20.0,1008.0,120,NI,DS,-5.133026,-1.3005981,-6.345459,11.983414,291.00146,0.01311123,86.997246,301.04077,13.339226,5847.345
2022062N06085,2022,2022-03-06 15:00:00,10.8,80.6,20.0,1009.0,76,NI,DS,-6.3874664,-2.4072037,-5.8001556,11.957794,290.3991,0.013296984,91.34106,300.94214,14.528152,5856.9873
2022062N06085,2022,2022-03-06 18:00:00,10.7,80.3,20.0,1009.0,43,NI,DS,-7.364563,-1.5899811,-5.3525085,11.451706,289.828,0.013480831,96.43871,300.95386,13.195983,5866.195
2022079N10093,2022,2022-03-20 00:00:00,9.8,92.5,,,556,NI,TS,3.048706,-7.8847504,-11.585678,5.735138,290.677,0.013398003,90.713135,302.51978,19.991663,5814.8833
2022079N10093,2022,2022-03-20 03:00:00,10.1,92.6,,,579,NI,TS,3.8421097,-7.5565186,-11.532555,3.4022446,290.5371,0.013199034,89.32768,302.5432,18.939205,5822.1436
2022079N10093,2022,2022-03-20 06:00:00,10.4,92.9,,,594,NI,TS,3.9792633,-9.142349,-10.207947,3.9052887,290.94604,0.014260346,95.2769,302.5354,19.274797,5826.9824
2022079N10093,2022,2022-03-20 09:00:00,10.7,93.1,,,588,NI,TS,4.423126,-8.279907,-10.138222,3.9191818,290.60754,0.013617359,93.71431,302.62524,19.23918,5821.574
2022079N10093,2022,2022-03-20 12:00:00,10.9,93.2,,,563,NI,TS,4.9646454,-9.269028,-12.498184,3.9565125,290.13428,0.013644805,96.2729,302.8108,21.905828,5816.4727
2022079N10093,2022,2022-03-20 15:00:00,11.1,93.3,,,539,NI,TS,7.141945,-7.6578217,-9.490829,3.9158707,290.20532,0.012838295,84.08438,302.8108,20.282558,5822.705
2022079N10093,2022,2022-03-20 18:00:00,11.3,93.4,,,515,NI,TS,7.2118225,-7.6735687,-7.006912,5.5549164,290.09277,0.013780822,96.37735,302.96606,19.420742,5827.6885
2022079N10093,2022,2022-03-20 21:00:00,11.6,93.6,,,478,NI,TS,7.0567627,-6.9703217,-8.614052,5.3455734,290.74707,0.013300396,81.44787,302.61047,20.254627,5828.1577
2022079N10093,2022,2022-03-21 00:00:00,11.9,93.7,,,443,NI,TS,5.763031,-7.6869965,-5.748535,10.362793,291.0381,0.01474353,98.14709,302.27637,21.4082,5825.67
2022079N10093,2022,2022-03-21 03:00:00,12.3,93.8,,,397,NI,TS,7.452507,-6.9399643,-5.8575897,4.643921,291.62646,0.01385413,82.00958,302.3584,20.410059,5832.4175
2022079N10093,2022,2022-03-21 06:00:00,12.6,93.9,,,362,NI,TS,13.325577,-3.315979,-3.9236755,-1.072998,291.82422,0.014915471,93.28302,302.62695,17.394472,5838.961
2022079N10093,2022,2022-03-21 09:00:00,12.9,94.0,,,327,NI,TS,8.795158,-1.6804504,-3.514557,1.414032,292.08374,0.014384747,91.75727,302.9297,13.512275,5830.764
2022079N10093,2022,2022-03-21 12:00:00,13.3,94.0,,,283,NI,TS,10.0381775,-2.4003906,-5.414032,0.8932495,291.812,0.014544481,91.45258,302.9834,15.799332,5830.317
2022079N10093,2022,2022-03-21 15:00:00,13.6,94.0,,,250,NI,TS,9.1886215,-2.1272583,-7.3232193,0.20481873,291.6056,0.01438289,94.35962,302.93652,17.084517,5841.8496
2022079N10093,2022,2022-03-21 18:00:00,14.0,94.0,,,206,NI,TS,10.839066,-3.0562744,-8.25975,-0.5246277,291.92456,0.015441526,96.812744,302.55957,19.265877,5852.4897
2022079N10093,2022,2022-03-21 21:00:00,14.5,94.1,,,149,NI,TS,7.687393,-2.3732452,-8.962601,1.7270584,292.04456,0.01574836,99.607605,302.16833,17.1818,5849.116
2022079N10093,2022,2022-03-22 00:00:00,14.9,94.2,,,103,NI,TS,2.865799,-0.15896606,-11.438889,4.7599945,292.43408,0.014065352,85.67792,301.99976,15.126806,5842.7085
2022079N10093,2022,2022-03-22 03:00:00,15.2,94.2,,,70,NI,TS,8.752251,1.2747803,-4.618286,5.339386,291.52393,0.01420854,95.46442,301.84155,14.043516,5847.9106
2022079N10093,2022,2022-03-22 06:00:00,15.8,94.2,,,21,NI,TS,7.1582336,2.9614563,-2.0711212,8.014481,291.95752,0.014985921,92.96442,301.7898,10.522075,5851.583
2022079N10093,2022,2022-03-22 09:00:00,16.3,94.3,,,0,NI,TS,6.2271423,4.0197144,-2.0443726,1.1105042,291.64563,0.014969004,97.01004,301.7898,8.854805,5852.1924
2022079N10093,2022,2022-03-22 12:00:00,16.6,94.4,,,0,NI,TS,10.419098,6.1404724,-2.048874,1.3940277,292.19897,0.015159035,93.338165,301.7898,13.3408785,5851.501
2022079N10093,2022,2022-03-22 15:00:00,17.0,94.5,,,0,NI,TS,7.13665,4.3686523,-1.3103561,-0.04071045,292.5088,0.014552604,97.19204,301.7898,9.528858,5859.507
2022079N10093,2022,2022-03-22 18:00:00,17.6,94.5,,,10,NI,TS,8.285843,6.7745667,-0.5366821,-1.4578705,291.14673,0.015256522,100.24673,301.0691,12.066895,5867.181
2022079N10093,2022,2022-03-22 21:00:00,18.3,94.5,,,0,NI,TS,3.9269638,6.3837204,3.8439636,-4.4530334,290.85242,0.014890479,100.47622,301.0691,11.141577,5856.913
2022079N10093,2022,2022-03-23 00:00:00,19.0,94.6,,,0,NI,TS,3.2653503,7.580765,15.472656,-1.8661652,290.62256,0.014790034,100.304344,301.0691,15.435763,5841.9536
2022126N07095,2022,2022-05-05 12:00:00,7.1,94.5,15.0,1010.0,185,NI,DS,3.5719147,4.1797333,0.9580841,-0.57444763,291.53833,0.014886361,95.21518,303.6682,5.425343,5845.6826
2022126N07095,2022,2022-05-05 15:00:00,7.2,94.2,15.0,1010.0,210,NI,DS,2.5823898,6.911972,3.1070786,3.3888016,291.3684,0.014712439,97.23047,303.5891,4.314083,5847.04
2022126N07095,2022,2022-05-05 18:00:00,7.4,94.0,15.0,1010.0,241,NI,DS,-0.99502563,8.552414,-1.2615051,6.820801,291.3391,0.014823666,96.19141,303.57446,1.7519976,5846.435
2022126N07095,2022,2022-05-05 21:00:00,7.6,93.8,18.0,1008.0,272,NI,DS,2.711914,3.0297318,-1.0793076,5.0362473,291.35815,0.015134256,97.989555,303.42517,4.448144,5839.551
2022126N07095,2022,2022-05-06 00:00:00,7.7,93.6,20.0,1005.0,294,NI,DS,3.4579163,-3.0290833,-0.22914124,2.521225,291.59204,0.015118689,96.94659,303.42334,6.6633563,5830.1943
2022126N07095,2022,2022-05-06 03:00:00,7.8,93.4,20.0,1005.0,316,NI,DS,6.7743607,-2.2188492,1.000061,3.4456024,292.08557,0.014671696,84.91913,303.42334,8.2101,5833.583
2022126N07095,2022,2022-05-06 06:00:00,7.9,93.3,20.0,1004.0,332,NI,DS,6.899399,-2.469162,0.3386383,4.5984955,292.87988,0.0139901005,82.454285,303.49756,9.643411,5835.212
2022126N07095,2022,2022-05-06 09:00:00,8.0,93.1,23.0,1004.0,355,NI,DS,6.6379776,-3.356865,-1.5395355,3.4456024,292.41272,0.014933513,94.4281,303.54736,10.672184,5831.4463
2022126N07095,2022,2022-05-06 12:00:00,8.2,92.9,25.0,1003.0,386,NI,TS,3.4996033,-1.8598022,-4.1423187,5.2497406,292.54517,0.01571337,94.65857,303.56104,10.437652,5828.6494
2022126N07095,2022,2022-05-06 15:00:00,8.3,92.7,28.0,1002.0,409,NI,TS,5.011963,0.27225494,-4.070793,5.896652,292.8766,0.0154197635,84.715324,303.6626,11.44483,5832.9404
2022126N07095,2022,2022-05-06 18:00:00,8.5,92.4,30.0,1001.0,448,NI,TS,2.313385,1.8437653,-4.303955,7.4888763,293.17285,0.015876222,91.77392,303.88623,8.698072,5838.8374
2022126N07095,2022,2022-05-06 21:00:00,8.9,91.9,33.0,1000.0,519,NI,TS,-0.5231323,-4.42408,-4.6793976,5.7835846,291.93677,0.015861861,98.98983,303.8413,11.762083,5827.9053
2022126N07095,2022,2022-05-07 00:00:00,9.2,91.5,35.0,999.0,573,NI,TS,1.2223816,-7.709503,-4.2970276,4.427902,291.73193,0.015731154,99.75155,303.79346,13.333435,5818.1465
2022126N07095,2022,2022-05-07 03:00:00,9.3,91.3,38.0,997.0,597,NI,TS,5.32856,-4.7207565,-2.773796,4.6589203,292.0298,0.0150536075,89.65065,303.77686,13.070894,5819.7266
2022126N07095,2022,2022-05-07 06:00:00,9.4,91.2,40.0,995.0,613,NI,TS,3.8663788,-0.87849426,-4.4341583,8.2043915,292.3706,0.015017408,91.40065,303.88037,12.3043785,5824.1113
2022126N07095,2022,2022-05-07 09:00:00,9.7,90.8,45.0,993.0,668,NI,TS,5.848549,-1.8089981,-7.912636,0.57766724,291.95337,0.015311718,99.12209,304.00635,15.084964,5815.671
2022126N07095,2022,2022-05-07 12:00:00,10.1,90.5,50.0,991.0,722,NI,TS,9.580719,-1.326416,-11.969238,-0.6096039,292.0244,0.015702348,97.629906,304.15576,21.561876,5805.2163
2022126N07095,2022,2022-05-07 15:00:00,10.4,90.2,50.0,991.0,756,NI,TS,2.0621338,0.42538452,-4.242264,4.8853836,292.57898,0.015653675,90.91986,304.32568,7.863129,5806.121
2022126N07095,2022,2022-05-07 18:00:00,10.7,90.0,50.0,991.0,743,NI,TS,-3.7826233,2.2426147,-2.7672424,8.220215,292.9226,0.015659839,91.72064,304.3921,6.0632253,5799.455
2022126N07095,2022,2022-05-07 21:00:00,10.9,89.6,55.0,989.0,755,NI,TS,0.006942749,2.8923187,-4.7742233,3.5503006,292.7921,0.015618121,93.13069,303.7257,9.889482,5798.343
2022126N07095,2022,2022-05-08 00:00:00,11.2,89.3,60.0,986.0,754,NI,TS,0.16564941,6.987335,-3.6894073,9.380386,293.10498,0.01606087,93.388504,303.20288,4.5374174,5796.8228
2022126N07095,2022,2022-05-08 03:00:00,11.5,88.9,63.0,984.0,762,NI,TS,4.901184,12.892242,-6.4902496,4.678665,293.30884,0.014415794,72.81204,303.36792,22.722519,5800.9736
2022126N07095,2022,2022-05-08 06:00:00,11.9,88.6,65.0,981.0,759,NI,TS,1.6230469,8.98465,-9.353592,3.5609283,293.91504,0.015868252,87.68704,303.4568,12.243503,5800.357
2022126N07095,2022,2022-05-08 09:00:00,12.1,88.2,63.0,983.0,780,NI,TS,8.850334,11.358215,-8.269104,3.6457748,292.79517,0.015563315,95.51457,303.5232,20.376911,5784.9644
2022126N07095,2022,2022-05-08 12:00:00,12.5,88.0,60.0,985.0,766,NI,TS,3.585434,14.71225,-9.676804,2.443512,292.8667,0.0164519,96.65129,303.53882,18.06679,5768.5776
2022126N07095,2022,2022-05-08 15:00:00,12.8,87.6,60.0,985.0,711,NI,TS,1.6203995,9.084351,-7.9799423,3.8574371,292.9474,0.015887521,94.49701,303.7019,14.735135,5772.375
2022126N07095,2022,2022-05-08 18:00:00,13.1,87.4,60.0,985.0,673,NI,TS,3.29599,19.805084,-9.591675,4.4139404,293.4402,0.016523339,93.969666,303.7224,20.074343,5781.271
2022126N07095,2022,2022-05-08 21:00:00,13.5,86.9,60.0,986.0,603,NI,TS,-0.40146637,16.018639,-12.945267,5.862625,293.4812,0.015925355,92.37948,303.91418,16.464945,5775.423
2022126N07095,2022,2022-05-09 00:00:00,13.8,86.5,60.0,986.0,549,NI,TS,-4.917282,17.8611,-12.3906555,7.174591,293.95776,0.01674644,93.0201,303.7417,13.040428,5761.2637
2022126N07095,2022,2022-05-09 03:00:00,14.0,86.2,58.0,987.0,509,NI,TS,-2.1630783,21.628006,-13.829224,2.465973,293.34473,0.016950034,100.05249,303.91748,24.81519,5762.481
2022126N07095,2022,2022-05-09 06:00:00,14.3,85.9,55.0,987.0,463,NI,TS,-8.608093,31.514053,-14.5295105,-3.9770203,293.91724,0.017652875,97.486084,304.13525,35.981655,5767.981
2022126N07095,2022,2022-05-09 09:00:00,14.4,85.6,55.0,987.0,430,NI,TS,-14.735374,16.298332,-14.279175,0.46714783,294.2522,0.017551899,94.94816,304.2456,18.829668,5768.957
2022126N07095,2022,2022-05-09 12:00:00,14.6,85.3,55.0,986.0,391,NI,TS,-5.948593,22.69394,-13.6753235,5.128113,294.91528,0.017093293,89.09269,304.22998,19.190117,5759.761
2022126N07095,2022,2022-05-09 15:00:00,14.7,85.0,58.0,985.0,358,NI,TS,-7.368141,19.26146,-12.143814,3.556427,294.00867,0.016805265,94.43882,304.16553,16.948866,5772.0864
2022126N07095,2022,2022-05-09 18:00:00,14.8,84.7,60.0,983.0,326,NI,TS,-2.502533,25.565308,-11.694336,4.201538,293.1255,0.016887741,97.84116,304.0249,23.257256,5781.2764
2022126N07095,2022,2022-05-09 21:00:00,14.9,84.4,63.0,980.0,294,NI,TS,-5.4516907,27.46933,-13.958275,5.531685,293.2511,0.015804984,83.48043,303.51782,24.854261,5786.8086
2022126N07095,2022,2022-05-10 00:00:00,15.0,84.1,65.0,976.0,263,NI,TS,-15.2934265,31.094055,-17.448776,6.5180817,294.47827,0.015621062,84.28121,303.10156,24.670305,5775.108
2022126N07095,2022,2022-05-10 03:00:00,15.1,83.6,65.0,977.0,218,NI,TS,-16.070892,17.338463,-13.900032,9.120964,294.87988,0.016741712,95.82048,303.16797,11.262478,5777.8623
2022126N07095,2022,2022-05-10 06:00:00,15.2,83.3,65.0,977.0,189,NI,TS,-18.170624,17.229355,-8.810272,14.217987,295.3108,0.017534295,88.87126,303.30762,9.8328285,5804.223
2022126N07095,2022,2022-05-10 09:00:00,15.2,82.9,60.0,979.0,168,NI,TS,-11.65049,14.544754,-2.255188,13.586838,295.86365,0.016995331,79.20404,303.3545,14.060886,5794.896
2022126N07095,2022,2022-05-10 12:00:00,15.4,82.6,55.0,981.0,134,NI,TS,-21.599106,-0.23750305,3.1006775,7.994751,294.5161,0.01719165,92.12982,303.31934,26.03554,5770.5537
2022126N07095,2022,2022-05-10 15:00:00,15.4,82.2,50.0,984.0,114,NI,TS,-16.43711,3.9902344,-2.1720963,4.32415,293.97388,0.017196817,94.55353,303.41797,28.082539,5791.3877
2022126N07095,2022,2022-05-10 18:00:00,15.6,82.0,45.0,987.0,84,NI,TS,-10.429413,16.731644,-6.3296356,4.4523773,295.83594,0.017352665,84.86212,303.37012,12.9456005,5809.417
2022126N07095,2022,2022-05-10 21:00:00,15.7,81.8,43.0,989.0,68,NI,TS,-16.909569,3.4194107,-11.50676,6.6561356,295.54382,0.016760696,78.81803,303.0963,9.0071335,5811.6445
2022126N07095,2022,2022-05-11 00:00:00,15.8,81.7,40.0,991.0,55,NI,TS,-13.856522,4.5603027,-16.789352,4.846222,295.98608,0.016226422,78.81803,303.19653,2.9467354,5815.962
2022126N07095,2022,2022-05-11 03:00:00,15.9,81.6,40.0,992.0,44,NI,TS,-13.081337,-2.8858185,-10.727852,7.640663,295.011,0.016692294,87.47233,302.90552,11.234009,5824.0693
2022126N07095,2022,2022-05-11 06:00:00,16.0,81.5,40.0,993.0,32,NI,TS,-6.82959,-0.5174866,-7.7288513,9.802292,295.41284,0.01728405,87.47233,302.90552,10.358885,5831.5903
2022126N07095,2022,2022-05-11 09:00:00,16.0,81.4,38.0,994.0,21,NI,TS,-5.1282043,6.722809,-1.0869064,6.2879486,294.91455,0.01731383,92.71536,302.90552,12.353678,5835.129
2022126N07095,2022,2022-05-11 12:00:00,16.1,81.3,35.0,995.0,10,NI,TS,-4.4385376,9.109589,3.0589447,2.5216522,294.8518,0.0177432,92.71146,302.92798,9.9806385,5836.1436
2022126N07095,2022,2022-05-11 15:00:00,16.0,81.1,30.0,996.0,0,NI,TS,-3.1571198,5.399521,-6.8181076,1.5982208,294.3694,0.017969973,98.21366,302.92798,9.272254,5846.896
2022126N07095,2022,2022-05-11 18:00:00,15.9,80.9,25.0,997.0,0,NI,TS,-1.6237488,9.152344,-13.167816,0.7900238,293.78735,0.017643616,98.21366,302.92798,14.254609,5859.484
2022126N07095,2022,2022-05-11 21:00:00,15.8,80.6,25.0,999.0,10,NI,TS,0.2292862,4.9529037,-9.877632,0.80336,293.10266,0.016902031,98.57662,302.92798,11.622817,5851.442
2022126N07095,2022,2022-05-12 00:00:00,15.6,80.4,25.0,1000.0,15,NI,TS,-0.6266632,9.1870575,-10.714401,2.0256805,291.98242,0.015746552,98.09615,303.13818,12.371248,5846.689
2022126N07095,2022,2022-05-12 03:00:00,15.2,80.2,23.0,1001.0,15,NI,TS,-0.31401062,4.149414,-10.42942,0.12181854,292.35107,0.015813563,93.55543,302.66455,10.909818,5855.3047
2022126N07095,2022,2022-05-12 06:00:00,15.1,80.1,20.0,1002.0,10,NI,DS,1.7701263,-1.5659637,-10.531158,-0.8718872,292.71387,0.01632117,96.88746,302.3501,12.32085,5867.005
2022126N07095,2022,2022-05-12 09:00:00,15.0,80.1,20.0,1002.0,10,NI,DS,0.01965332,-2.964592,-9.257973,-1.4240189,292.8031,0.015850333,90.3125,302.3501,9.507446,5856.9463
2022126N07095,2022,2022-05-12 12:00:00,15.0,80.2,20.0,1001.0,21,NI,DS,-1.5042572,-1.3222046,-8.857834,-2.3042755,292.73804,0.015163491,90.24219,302.43506,7.4188647,5846.608
2022126N07095,2022,2022-05-12 15:00:00,14.8,80.2,20.0,1004.0,10,NI,DS,0.2127533,-1.1327286,-10.985695,-2.4179688,292.64233,0.015900392,95.5136,302.45264,11.292393,5855.2783
2022126N07095,2022,2022-05-12 18:00:00,14.7,80.3,20.0,1007.0,15,NI,DS,0.1328888,-0.4530182,-11.818634,-2.5062714,292.7224,0.016045062,95.5136,302.45264,12.126614,5864.6626
2022126N07095,2022,2022-05-12 21:00:00,14.7,80.6,20.0,1007.0,44,NI,DS,0.06498718,0.5515442,-8.7237625,-0.059188843,292.50732,0.016134977,96.21411,302.73523,9.582607,5857.7188
2022126N07095,2022,2022-05-13 00:00:00,14.7,81.0,20.0,1007.0,86,NI,DS,-0.41893005,2.405716,-5.3554535,2.9308624,292.31177,0.015686067,95.56958,302.78247,4.9643774,5850.8774
2022126N07095,2022,2022-05-13 03:00:00,14.7,81.3,20.0,1007.0,118,NI,DS,0.75231934,2.1116486,-4.0707474,1.0042496,292.63867,0.0154495835,93.70629,302.66724,4.9526,5863.618
2022126N07095,2022,2022-05-13 06:00:00,14.8,81.5,20.0,1007.0,119,NI,DS,2.4177094,1.3488312,-2.905182,-0.8774414,292.63745,0.015812008,94.61645,302.6233,5.769702,5875.9517
2022197N22069,2022,2022-07-16 03:00:00,21.6,69.0,,,53,NI,TS,0.70928955,-0.22454834,-9.308449,-4.6972504,294.0362,0.015414011,86.537384,302.11523,10.97106,5789.2305
2022197N22069,2022,2022-07-16 06:00:00,21.9,68.9,,,38,NI,TS,-4.162369,-1.8556519,-11.468765,-5.3916473,293.1997,0.017023228,98.244415,302.05078,8.117062,5802.681
2022197N22069,2022,2022-07-16 09:00:00,22.0,68.8,,,35,NI,TS,-1.647789,-0.7842941,-11.896843,-5.304291,293.4491,0.017256638,96.406204,302.07617,11.36902,5799.54
2022197N22069,2022,2022-07-16 12:00:00,22.1,68.8,,,24,NI,TS,1.1392517,2.2870636,-12.071014,-5.525528,293.7356,0.017222065,96.406204,302.07617,15.347564,5799.0503
2022197N22069,2022,2022-07-16 15:00:00,22.3,68.8,,,10,NI,TS,2.4002686,4.2832184,-10.807007,-2.3857727,293.79938,0.01714339,94.86574,302.0498,14.979499,5815.7964
2022197N22069,2022,2022-07-16 18:00:00,22.6,68.7,,,38,NI,TS,3.950348,6.1309357,-9.865265,0.5938263,293.67566,0.017470025,97.869644,302.1875,14.883908,5833.536
2022197N22069,2022,2022-07-16 21:00:00,22.7,68.6,,,45,NI,TS,1.8619156,5.828285,-9.251144,-1.1073151,293.61102,0.016696315,89.66374,302.1455,13.205221,5824.3193
2022197N22069,2022,2022-07-17 00:00:00,22.8,68.5,,,39,NI,TS,3.4805145,7.0178223,-8.633118,-2.4783783,293.46436,0.015803397,89.66374,302.20996,15.392138,5816.8354
2022197N22069,2022,2022-07-17 03:00:00,23.0,68.2,,,46,NI,TS,1.964714,7.1890945,-9.700851,-0.65891266,293.4536,0.01613749,92.74176,301.95215,14.079063,5828.318
2022197N22069,2022,2022-07-17 06:00:00,23.2,67.8,,,60,NI,TS,-0.078430176,7.0459137,-11.403351,-0.29452515,293.84912,0.01623984,90.03082,301.95605,13.495772,5839.1377
2022197N22069,2022,2022-07-17 09:00:00,23.3,67.6,,,55,NI,TS,0.16693115,7.409477,-12.547852,-1.7659454,293.71686,0.016124785,90.75514,302.34473,15.679735,5839.6343
2022197N22069,2022,2022-07-17 12:00:00,23.4,67.4,,,49,NI,TS,-0.1638794,7.636322,-12.62204,-2.475647,293.72522,0.01631872,91.24733,302.74707,16.045488,5842.247
2022197N22069,2022,2022-07-17 15:00:00,23.4,66.9,,,82,NI,TS,-2.1938324,7.170494,-11.543373,-1.131607,293.6222,0.016057037,90.04532,302.76953,12.576351,5852.252
2022197N22069,2022,2022-07-17 18:00:00,23.4,66.3,,,130,NI,TS,-5.124176,6.9136505,-11.615097,-0.08053589,293.44495,0.015536908,88.43985,302.7832,9.542049,5862.7666
2022221N21086,2022,2022-08-09 03:00:00,20.8,85.6,,,0,NI,TS,-2.0857086,-1.1080093,-9.189674,7.3055267,292.77338,0.01672975,98.38292,302.17035,11.103056,5771.457
2022221N21086,2022,2022-08-09 06:00:00,20.8,85.3,,,0,NI,TS,-0.8609772,-0.28910828,-8.902618,7.2033844,292.93982,0.016764048,98.62901,302.17035,10.991153,5774.03
